alpha,gamma,episodes,seed,success_rate,avg_return,avg_steps,elapsed_seconds
0.1,0.0,20,92,0.0,-1.0,50.0,0.228999
0.1,0.0,20,93,0.0,-1.0,50.0,0.2245
0.1,0.0,20,94,0.0,-1.0,50.0,0.207
0.1,0.0,20,95,0.0,-1.0,50.0,0.192499
0.1,0.0,20,96,0.0,-1.0,50.0,0.196503
0.1,0.0,20,97,0.0,-1.0,50.0,0.207998
0.1,0.0,20,98,0.0,-1.0,50.0,0.205
0.1,0.0,20,99,0.0,-1.0,50.0,0.2085
0.1,0.0,100,0,0.0,-1.0,50.0,0.231003
0.1,0.0,100,1,0.0,-1.0,50.0,0.225501
0.1,0.0,100,2,0.325,-0.4223,37.69,0.178
0.1,0.0,100,3,0.0,-1.0,50.0,0.212001
0.1,0.0,100,4,0.0,-1.0,50.0,0.224001
0.1,0.0,100,5,0.0,-1.0,50.0,0.219999
0.1,0.0,100,6,0.0,-1.0,50.0,0.220498
0.1,0.0,100,7,0.295,-0.4766,38.875,0.181499
0.1,0.0,100,8,0.835,0.2753,28.82,0.138998
0.1,0.0,100,9,0.0,-1.0,50.0,0.225
0.1,0.0,100,10,0.0,-1.0,50.0,0.217
0.1,0.0,100,11,0.0,-1.0,50.0,0.214501
0.1,0.0,100,12,0.0,-1.0,50.0,0.231501
0.1,0.0,100,13,0.0,-1.0,50.0,0.219501
0.1,0.0,100,14,0.35,-0.4046,38.08,0.177497
0.1,0.0,100,15,0.0,-1.0,50.0,0.224501
0.1,0.0,100,16,1.0,0.742,13.9,0.084501
0.1,0.0,100,17,0.0,-1.0,50.0,0.215499
0.1,0.0,100,18,0.51,-0.2584,38.93,0.1745
0.1,0.0,100,19,0.2,-0.6437,42.385,0.188502
0.1,0.0,100,20,0.0,-1.0,50.0,0.221999
0.1,0.0,100,21,0.735,0.2753,23.72,0.12
0.1,0.0,100,22,0.0,-1.0,50.0,0.222499
0.1,0.0,100,23,0.535,-0.1449,34.53,0.201503
0.1,0.0,100,24,0.195,-0.6645,43.17,0.218999
0.1,0.0,100,25,0.39,-0.406,40.19,0.2335
0.1,0.0,100,26,0.795,0.3641,22.34,0.133
0.1,0.0,100,27,0.295,-0.4852,39.305,0.192501
0.1,0.0,100,28,0.0,-1.0,50.0,0.247999
0.1,0.0,100,29,0.0,-1.0,50.0,0.2385
0.1,0.0,100,30,0.0,-1.0,50.0,0.222002
0.1,0.0,100,31,0.0,-1.0,50.0,0.2255
0.1,0.0,100,32,0.105,-0.827,46.705,0.209499
0.1,0.0,100,33,0.0,-1.0,50.0,0.230502
0.1,0.0,100,34,0.0,-1.0,50.0,0.229999
0.1,0.0,100,35,0.28,-0.5052,39.54,0.177
0.1,0.0,100,36,0.19,-0.7104,45.21,0.207001
0.1,0.0,100,37,0.365,-0.456,41.415,0.202616
0.1,0.0,100,38,0.0,-1.0,50.0,0.221883
0.1,0.0,100,39,0.0,-1.0,50.0,0.227
0.1,0.0,100,40,0.0,-1.0,50.0,0.216
0.1,0.0,100,41,0.0,-1.0,50.0,0.253499
0.1,0.0,100,42,0.28,-0.542,41.38,0.205502
0.1,0.0,100,43,0.295,-0.4984,39.965,0.203499
0.1,0.0,100,44,0.0,-1.0,50.0,0.25
0.1,0.0,100,45,0.0,-1.0,50.0,0.243
0.1,0.0,100,46,0.0,-1.0,50.0,0.274999
0.1,0.0,100,47,0.0,-1.0,50.0,0.237501
0.1,0.0,100,48,0.0,-1.0,50.0,0.221999
0.1,0.0,100,49,0.73,0.1206,31.2,0.158998
0.1,0.0,100,50,0.0,-1.0,50.0,0.225502
0.1,0.0,100,51,0.0,-1.0,50.0,0.2205
0.1,0.0,100,52,1.0,0.7931,11.345,0.077498
0.1,0.0,100,53,0.0,-1.0,50.0,0.218003
0.1,0.0,100,54,0.0,-1.0,50.0,0.2245
0.1,0.0,100,55,0.0,-1.0,50.0,0.217999
0.1,0.0,100,56,0.0,-1.0,50.0,0.222998
0.1,0.0,100,57,0.165,-0.7106,43.945,0.207499
0.1,0.0,100,58,0.0,-1.0,50.0,0.221501
0.1,0.0,100,59,0.0,-1.0,50.0,0.226503
0.1,0.0,100,60,0.0,-1.0,50.0,0.223998
0.1,0.0,100,61,0.6,-0.0944,35.32,0.180001
0.1,0.0,100,62,0.0,-1.0,50.0,0.219999
0.1,0.0,100,63,0.0,-1.0,50.0,0.2215
0.1,0.0,100,64,0.0,-1.0,50.0,0.234
0.1,0.0,100,65,0.385,-0.3873,39.0,0.183
0.1,0.0,100,66,0.0,-1.0,50.0,0.2275
0.1,0.0,100,67,0.0,-1.0,50.0,0.217502
0.1,0.0,100,68,0.0,-1.0,50.0,0.228498
0.1,0.0,100,69,0.9,0.3569,28.055,0.138498
0.1,0.0,100,70,0.695,0.0233,34.28,0.162503
0.1,0.0,100,71,0.0,-1.0,50.0,0.242497
0.1,0.0,100,72,0.0,-1.0,50.0,0.239121
0.1,0.0,100,73,0.945,0.4813,24.13,0.126379
0.1,0.0,100,74,0.0,-1.0,50.0,0.232501
0.1,0.0,100,75,0.0,-1.0,50.0,0.226
0.1,0.0,100,76,0.625,-0.0609,34.92,0.169499
0.1,0.0,100,77,0.49,-0.2222,36.1,0.173001
0.1,0.0,100,78,0.48,-0.1526,32.11,0.1545
0.1,0.0,100,79,0.82,0.1979,31.925,0.146
0.1,0.0,100,80,0.0,-1.0,50.0,0.2235
0.1,0.0,100,81,0.0,-1.0,50.0,0.223501
0.1,0.0,100,82,0.0,-1.0,50.0,0.226
0.1,0.0,100,83,0.395,-0.4404,42.165,0.188497
0.1,0.0,100,84,0.0,-1.0,50.0,0.218999
0.1,0.0,100,85,0.0,-1.0,50.0,0.224
0.1,0.0,100,86,0.0,-1.0,50.0,0.231002
0.1,0.0,100,87,0.0,-1.0,50.0,0.223
0.1,0.0,100,88,0.0,-1.0,50.0,0.224036
0.1,0.0,100,89,0.99,0.6909,15.945,0.083963
0.1,0.0,100,90,0.0,-1.0,50.0,0.224002
0.1,0.0,100,91,0.0,-1.0,50.0,0.227501
0.1,0.0,100,92,0.0,-1.0,50.0,0.228
0.1,0.0,100,93,0.905,0.4426,24.025,0.120498
0.1,0.0,100,94,0.0,-1.0,50.0,0.254501
0.1,0.0,100,95,0.0,-1.0,50.0,0.256499
0.1,0.0,100,96,0.0,-1.0,50.0,0.233501
0.1,0.0,100,97,0.0,-1.0,50.0,0.228501
0.1,0.0,100,98,0.0,-1.0,50.0,0.230499
0.1,0.0,100,99,0.475,-0.1849,33.47,0.158999
0.1,0.0,500,0,0.855,0.3394,26.635,0.253501
0.1,0.0,500,1,0.36,-0.4507,40.895,0.299037
0.1,0.0,500,2,0.435,-0.3496,39.665,0.308963
0.1,0.0,500,3,0.765,0.1577,31.13,0.295499
0.1,0.0,500,4,0.75,0.135,31.5,0.315001
0.1,0.0,500,5,0.435,-0.3242,38.395,0.3045
0.1,0.0,500,6,0.695,0.0606,32.415,0.274999
0.1,0.0,500,7,0.725,0.0839,32.78,0.2775
0.1,0.0,500,8,0.765,0.1639,30.82,0.275002
0.1,0.0,500,9,0.73,0.1067,31.895,0.270502
0.1,0.0,500,10,0.735,0.118,31.585,0.270498
0.1,0.0,500,11,0.35,-0.4569,40.695,0.297502
0.1,0.0,500,12,0.495,-0.235,36.995,0.299999
0.1,0.0,500,13,0.71,0.095,31.46,0.270501
0.1,0.0,500,14,0.315,-0.5116,41.645,0.307998
0.1,0.0,500,15,0.84,0.2997,27.855,0.272001
0.1,0.0,500,16,0.345,-0.4517,40.18,0.319501
0.1,0.0,500,17,0.43,-0.3585,39.855,0.320499
0.1,0.0,500,18,0.4,-0.3969,40.245,0.301498
0.1,0.0,500,19,0.765,0.1457,31.73,0.270001
0.1,0.0,500,20,0.815,0.2515,28.99,0.257001
0.1,0.0,500,21,0.715,0.0868,32.125,0.289499
0.1,0.0,500,22,0.365,-0.457,41.465,0.305
0.1,0.0,500,23,0.86,0.3185,27.935,0.268
0.1,0.0,500,24,0.94,0.5073,22.575,0.231499
0.1,0.0,500,25,0.74,0.1381,30.835,0.2765
0.1,0.0,500,26,0.825,0.2471,29.72,0.267
0.1,0.0,500,27,0.75,0.1355,31.475,0.279499
0.1,0.0,500,28,0.745,0.1697,29.51,0.265002
0.1,0.0,500,29,0.0,-1.0,50.0,0.336
0.1,0.0,500,30,0.755,0.1528,30.865,0.271001
0.1,0.0,500,31,0.77,0.1574,31.4,0.276
0.1,0.0,500,32,0.755,0.1526,30.875,0.270999
0.1,0.0,500,33,0.765,0.1711,30.46,0.271001
0.1,0.0,500,34,0.795,0.1924,30.925,0.2795
0.1,0.0,500,35,0.0,-1.0,50.0,0.357499
0.1,0.0,500,36,0.73,0.1119,31.635,0.291501
0.1,0.0,500,37,0.79,0.1847,31.055,0.284503
0.1,0.0,500,38,0.37,-0.4556,41.65,0.322497
0.1,0.0,500,39,0.835,0.3237,26.4,0.273002
0.1,0.0,500,40,0.34,-0.4936,42.02,0.339998
0.1,0.0,500,41,0.71,0.0704,32.69,0.319
0.1,0.0,500,42,0.39,-0.4267,41.225,0.312999
0.1,0.0,500,43,0.715,0.0973,31.6,0.271499
0.1,0.0,500,44,0.795,0.2055,30.27,0.272001
0.1,0.0,500,45,0.755,0.1801,29.5,0.27
0.1,0.0,500,46,0.775,0.1686,31.095,0.263999
0.1,0.0,500,47,0.78,0.2082,29.37,0.265001
0.1,0.0,500,48,0.725,0.1249,30.73,0.309
0.1,0.0,500,49,0.755,0.1508,30.965,0.299001
0.1,0.0,500,50,0.675,0.0309,32.88,0.329499
0.1,0.0,500,51,0.82,0.267,28.47,0.277502
0.1,0.0,500,52,0.825,0.2989,27.13,0.273499
0.1,0.0,500,53,0.385,-0.4058,39.925,0.3155
0.1,0.0,500,54,0.43,-0.3452,39.19,0.301999
0.1,0.0,500,55,0.745,0.1354,31.225,0.279001
0.1,0.0,500,56,0.0,-1.0,50.0,0.354499
0.1,0.0,500,57,0.325,-0.516,42.375,0.329001
0.1,0.0,500,58,0.83,0.2695,28.855,0.275498
0.1,0.0,500,59,0.805,0.2225,29.93,0.271999
0.1,0.0,500,60,0.355,-0.4664,41.425,0.308499
0.1,0.0,500,61,0.75,0.1428,31.11,0.274001
0.1,0.0,500,62,0.775,0.1881,30.12,0.270003
0.1,0.0,500,63,0.71,0.0555,33.435,0.287497
0.1,0.0,500,64,0.41,-0.3919,40.505,0.314501
0.1,0.0,500,65,0.73,0.0877,32.845,0.276999
0.1,0.0,500,66,0.79,0.2075,29.915,0.266001
0.1,0.0,500,67,0.385,-0.4062,39.945,0.3185
0.1,0.0,500,68,0.725,0.1186,31.045,0.269999
0.1,0.0,500,69,0.84,0.3212,26.78,0.254001
0.1,0.0,500,70,0.54,-0.1641,35.745,0.281998
0.1,0.0,500,71,0.36,-0.446,40.66,0.302504
0.1,0.0,500,72,0.365,-0.4577,41.5,0.307003
0.1,0.0,500,73,0.715,0.0768,32.625,0.265498
0.1,0.0,500,74,0.38,-0.412,39.98,0.308498
0.1,0.0,500,75,0.78,0.1899,30.285,0.273
0.1,0.0,500,76,0.75,0.1275,31.875,0.282
0.1,0.0,500,77,0.73,0.1011,32.175,0.288003
0.1,0.0,500,78,0.34,-0.4949,42.085,0.311998
0.1,0.0,500,79,0.395,-0.396,39.945,0.315
0.1,0.0,500,80,0.805,0.2317,29.47,0.272
0.1,0.0,500,81,0.81,0.2421,29.205,0.267501
0.1,0.0,500,82,0.46,-0.3065,38.785,0.3045
0.1,0.0,500,83,0.73,0.1215,31.155,0.301113
0.1,0.0,500,84,0.7,0.0747,31.965,0.293387
0.1,0.0,500,85,0.435,-0.3509,39.73,0.3155
0.1,0.0,500,86,0.735,0.1066,32.155,0.283498
0.1,0.0,500,87,0.685,0.0298,33.445,0.285501
0.1,0.0,500,88,0.395,-0.4214,41.215,0.310504
0.1,0.0,500,89,0.76,0.1213,32.695,0.295995
0.1,0.0,500,90,0.72,0.1105,31.195,0.278499
0.1,0.0,500,91,0.805,0.2056,30.775,0.277003
0.1,0.0,500,92,0.72,0.1123,31.105,0.273496
0.1,0.0,500,93,0.865,0.3615,26.04,0.254501
0.1,0.0,500,94,0.695,0.0431,33.29,0.2765
0.1,0.0,500,95,0.83,0.2691,28.875,0.259002
0.1,0.0,500,96,0.715,0.0702,32.955,0.276997
0.1,0.0,500,97,0.41,-0.4026,41.04,0.3255
0.1,0.0,500,98,0.755,0.1503,30.99,0.265501
0.1,0.0,500,99,0.785,0.2195,29.06,0.262499
0.1,0.0,2000,0,0.755,0.1466,31.175,0.713002
0.1,0.0,2000,1,0.715,0.0774,32.595,0.784999
0.1,0.0,2000,2,0.76,0.1912,29.2,0.790501
0.1,0.0,2000,3,0.765,0.1577,31.13,0.726
0.1,0.0,2000,4,0.75,0.135,31.5,0.711498
0.1,0.0,2000,5,0.695,0.054,32.745,0.728
0.1,0.0,2000,6,0.695,0.0606,32.415,0.7095
0.1,0.0,2000,7,0.725,0.0839,32.78,0.77
0.1,0.0,2000,8,0.765,0.1639,30.82,0.7065
0.1,0.0,2000,9,0.73,0.1067,31.895,0.734001
0.1,0.0,2000,10,0.735,0.118,31.585,0.707502
0.1,0.0,2000,11,0.75,0.1552,30.49,0.699497
0.1,0.0,2000,12,0.77,0.1703,30.755,0.708
0.1,0.0,2000,13,0.71,0.095,31.46,0.687999
0.1,0.0,2000,14,0.7,0.0334,34.03,0.732001
0.1,0.0,2000,15,0.76,0.1566,30.93,0.715499
0.1,0.0,2000,16,0.75,0.1484,30.83,0.707503
0.1,0.0,2000,17,0.71,0.0818,32.12,0.747497
0.1,0.0,2000,18,0.805,0.2131,30.4,0.712502
0.1,0.0,2000,19,0.765,0.1457,31.73,0.721
0.1,0.0,2000,20,0.73,0.1154,31.46,0.731
0.1,0.0,2000,21,0.715,0.0868,32.125,0.799499
0.1,0.0,2000,22,0.72,0.078,32.82,0.744499
0.1,0.0,2000,23,0.745,0.1372,31.135,0.700999
0.1,0.0,2000,24,0.76,0.1602,30.75,0.687002
0.1,0.0,2000,25,0.74,0.1381,30.835,0.719999
0.1,0.0,2000,26,0.825,0.2471,29.72,0.730999
0.1,0.0,2000,27,0.75,0.1355,31.475,0.699999
0.1,0.0,2000,28,0.745,0.1697,29.51,0.715
0.1,0.0,2000,29,0.78,0.2046,29.55,0.694003
0.1,0.0,2000,30,0.77,0.168,30.87,0.713998
0.1,0.0,2000,31,0.77,0.1574,31.4,0.691999
0.1,0.0,2000,32,0.755,0.1526,30.875,0.715501
0.1,0.0,2000,33,0.765,0.1711,30.46,0.759001
0.1,0.0,2000,34,0.795,0.1924,30.925,0.7775
0.1,0.0,2000,35,0.73,0.1125,31.605,0.7665
0.1,0.0,2000,36,0.73,0.1119,31.635,0.7795
0.1,0.0,2000,37,0.74,0.145,30.49,0.7595
0.1,0.0,2000,38,0.725,0.0965,32.15,0.8135
0.1,0.0,2000,39,0.725,0.0866,32.645,0.788503
0.1,0.0,2000,40,0.765,0.1688,30.575,0.765996
0.1,0.0,2000,41,0.71,0.0704,32.69,0.757999
0.1,0.0,2000,42,0.675,-0.0098,34.915,0.863001
0.1,0.0,2000,43,0.715,0.0973,31.6,0.892501
0.1,0.0,2000,44,0.795,0.2055,30.27,0.787
0.1,0.0,2000,45,0.755,0.1801,29.5,0.8225
0.1,0.0,2000,46,0.78,0.1752,31.02,0.770502
0.1,0.0,2000,47,0.69,0.047,32.84,0.791001
0.1,0.0,2000,48,0.725,0.1249,30.73,0.794
0.1,0.0,2000,49,0.755,0.1508,30.965,0.845499
0.1,0.0,2000,50,0.675,0.0309,32.88,0.799
0.1,0.0,2000,51,0.77,0.1503,31.755,0.792001
0.1,0.0,2000,52,0.775,0.1868,30.185,0.7555
0.1,0.0,2000,53,0.74,0.1071,32.385,0.802
0.1,0.0,2000,54,0.765,0.1468,31.675,0.807502
0.1,0.0,2000,55,0.745,0.1354,31.225,0.770499
0.1,0.0,2000,56,0.745,0.1306,31.465,0.769
0.1,0.0,2000,57,0.705,0.0796,31.975,0.781999
0.1,0.0,2000,58,0.79,0.1951,30.535,0.811002
0.1,0.0,2000,59,0.75,0.1069,32.905,0.831998
0.1,0.0,2000,60,0.795,0.2097,30.06,0.8785
0.1,0.0,2000,61,0.75,0.1428,31.11,0.812
0.1,0.0,2000,62,0.77,0.1902,29.76,0.755501
0.1,0.0,2000,63,0.71,0.0555,33.435,0.7935
0.1,0.0,2000,64,0.76,0.1375,31.885,0.784501
0.1,0.0,2000,65,0.73,0.0877,32.845,0.766
0.1,0.0,2000,66,0.79,0.2075,29.915,0.710999
0.1,0.0,2000,67,0.755,0.136,31.705,0.741498
0.1,0.0,2000,68,0.725,0.1186,31.045,0.685502
0.1,0.0,2000,69,0.675,0.015,33.675,0.727501
0.1,0.0,2000,70,0.78,0.1726,31.15,0.712001
0.1,0.0,2000,71,0.735,0.1281,31.08,0.704999
0.1,0.0,2000,72,0.735,0.1074,32.115,0.699
0.1,0.0,2000,73,0.715,0.0768,32.625,0.706
0.1,0.0,2000,74,0.75,0.1184,32.33,0.735001
0.1,0.0,2000,75,0.78,0.1899,30.285,0.718003
0.1,0.0,2000,76,0.75,0.1275,31.875,0.696997
0.1,0.0,2000,77,0.73,0.1011,32.175,0.703
0.1,0.0,2000,78,0.71,0.0788,32.27,0.723
0.1,0.0,2000,79,0.695,0.042,33.345,0.7065
0.1,0.0,2000,80,0.705,0.0671,32.6,0.724003
0.1,0.0,2000,81,0.72,0.067,33.37,0.803997
0.1,0.0,2000,82,0.775,0.1674,31.155,0.7005
0.1,0.0,2000,83,0.73,0.1215,31.155,0.701501
0.1,0.0,2000,84,0.7,0.0688,32.26,0.720499
0.1,0.0,2000,85,0.725,0.0838,32.785,0.745999
0.1,0.0,2000,86,0.7,0.0555,32.925,0.6975
0.1,0.0,2000,87,0.685,0.0298,33.445,0.711
0.1,0.0,2000,88,0.76,0.1769,29.915,0.734999
0.1,0.0,2000,89,0.76,0.1213,32.695,0.740503
0.1,0.0,2000,90,0.72,0.1105,31.195,0.705998
0.1,0.0,2000,91,0.75,0.1539,30.555,0.7105
0.1,0.0,2000,92,0.72,0.1123,31.105,0.685501
0.1,0.0,2000,93,0.715,0.0727,32.83,0.699001
0.1,0.0,2000,94,0.695,0.0431,33.29,0.737499
0.1,0.0,2000,95,0.715,0.0948,31.725,0.707
0.1,0.0,2000,96,0.715,0.0702,32.955,0.714002
0.1,0.0,2000,97,0.67,-0.0067,34.505,0.721998
0.1,0.0,2000,98,0.755,0.1503,30.99,0.690001
0.1,0.0,2000,99,0.795,0.2105,30.02,0.695501
0.1,0.5,20,0,0.0,-1.0,50.0,0.201498
0.1,0.5,20,1,0.0,-1.0,50.0,0.194
0.1,0.5,20,2,0.0,-1.0,50.0,0.198001
0.1,0.5,20,3,0.0,-1.0,50.0,0.2415
0.1,0.5,20,4,0.0,-1.0,50.0,0.219999
0.1,0.5,20,5,0.0,-1.0,50.0,0.249653
0.1,0.5,20,6,0.0,-1.0,50.0,0.209499
0.1,0.5,20,7,0.0,-1.0,50.0,0.2325
0.1,0.5,20,8,0.0,-1.0,50.0,0.2255
0.1,0.5,20,9,0.0,-1.0,50.0,0.198
0.1,0.5,20,10,0.0,-1.0,50.0,0.199
0.1,0.5,20,11,0.0,-1.0,50.0,0.201
0.1,0.5,20,12,0.0,-1.0,50.0,0.201499
0.1,0.5,20,13,0.0,-1.0,50.0,0.206
0.1,0.5,20,14,0.0,-1.0,50.0,0.198499
0.1,0.5,20,15,0.0,-1.0,50.0,0.199001
0.1,0.5,20,16,0.0,-1.0,50.0,0.205499
0.1,0.5,20,17,0.0,-1.0,50.0,0.192501
0.1,0.5,20,18,0.0,-1.0,50.0,0.2105
0.1,0.5,20,19,0.0,-1.0,50.0,0.191
0.1,0.5,20,20,0.0,-1.0,50.0,0.196
0.1,0.5,20,21,0.0,-1.0,50.0,0.2015
0.1,0.5,20,22,0.0,-1.0,50.0,0.192
0.1,0.5,20,23,0.0,-1.0,50.0,0.1975
0.1,0.5,20,24,0.0,-1.0,50.0,0.194999
0.1,0.5,20,25,0.0,-1.0,50.0,0.198001
0.1,0.5,20,26,0.0,-1.0,50.0,0.204499
0.1,0.5,20,27,0.0,-1.0,50.0,0.1965
0.1,0.5,20,28,0.0,-1.0,50.0,0.211501
0.1,0.5,20,29,0.0,-1.0,50.0,0.195998
0.1,0.5,20,30,0.0,-1.0,50.0,0.197501
0.1,0.5,20,31,0.0,-1.0,50.0,0.196999
0.1,0.5,20,32,0.0,-1.0,50.0,0.206502
0.1,0.5,20,33,0.0,-1.0,50.0,0.206
0.1,0.5,20,34,0.0,-1.0,50.0,0.202998
0.1,0.5,20,35,0.0,-1.0,50.0,0.1975
0.1,0.5,20,36,0.0,-1.0,50.0,0.2045
0.1,0.5,20,37,0.0,-1.0,50.0,0.193
0.1,0.5,20,38,0.0,-1.0,50.0,0.199003
0.1,0.5,20,39,0.0,-1.0,50.0,0.198997
0.1,0.5,20,40,1.0,0.9,6.0,0.027091
0.1,0.5,20,41,0.0,-1.0,50.0,0.20341
0.1,0.5,20,42,0.0,-1.0,50.0,0.1945
0.1,0.5,20,43,0.0,-1.0,50.0,0.194001
0.1,0.5,20,44,1.0,0.9,6.0,0.029
0.1,0.5,20,45,0.0,-1.0,50.0,0.200001
0.1,0.5,20,46,0.0,-1.0,50.0,0.196498
0.1,0.5,20,47,0.0,-1.0,50.0,0.198499
0.1,0.5,20,48,0.0,-1.0,50.0,0.194499
0.1,0.5,20,49,0.0,-1.0,50.0,0.199
0.1,0.5,20,50,0.0,-1.0,50.0,0.204001
0.1,0.5,20,51,0.0,-1.0,50.0,0.201999
0.1,0.5,20,52,0.0,-1.0,50.0,0.201
0.1,0.5,20,53,0.0,-1.0,50.0,0.193002
0.1,0.5,20,54,0.0,-1.0,50.0,0.194999
0.1,0.5,20,55,0.0,-1.0,50.0,0.202502
0.1,0.5,20,56,0.0,-1.0,50.0,0.196498
0.1,0.5,20,57,0.0,-1.0,50.0,0.192002
0.1,0.5,20,58,0.0,-1.0,50.0,0.213
0.1,0.5,20,59,0.0,-1.0,50.0,0.200998
0.1,0.5,20,60,0.0,-1.0,50.0,0.198
0.1,0.5,20,61,0.0,-1.0,50.0,0.199003
0.1,0.5,20,62,0.0,-1.0,50.0,0.195498
0.1,0.5,20,63,0.0,-1.0,50.0,0.198499
0.1,0.5,20,64,0.0,-1.0,50.0,0.195499
0.1,0.5,20,65,1.0,0.9,6.0,0.027002
0.1,0.5,20,66,0.0,-1.0,50.0,0.198999
0.1,0.5,20,67,0.0,-1.0,50.0,0.196499
0.1,0.5,20,68,0.0,-1.0,50.0,0.198001
0.1,0.5,20,69,0.0,-1.0,50.0,0.1975
0.1,0.5,20,70,0.0,-1.0,50.0,0.1965
0.1,0.5,20,71,0.0,-1.0,50.0,0.201
0.1,0.5,20,72,0.0,-1.0,50.0,0.2025
0.1,0.5,20,73,0.0,-1.0,50.0,0.192501
0.1,0.5,20,74,0.0,-1.0,50.0,0.247
0.1,0.5,20,75,0.0,-1.0,50.0,0.206
0.1,0.5,20,76,0.0,-1.0,50.0,0.194501
0.1,0.5,20,77,0.0,-1.0,50.0,0.197999
0.1,0.5,20,78,0.0,-1.0,50.0,0.199499
0.1,0.5,20,79,0.0,-1.0,50.0,0.189501
0.1,0.5,20,80,0.0,-1.0,50.0,0.199998
0.1,0.5,20,81,0.0,-1.0,50.0,0.221
0.1,0.5,20,82,0.0,-1.0,50.0,0.198999
0.1,0.5,20,83,0.0,-1.0,50.0,0.199502
0.1,0.5,20,84,0.0,-1.0,50.0,0.2135
0.1,0.5,20,85,0.0,-1.0,50.0,0.2135
0.1,0.5,20,86,0.0,-1.0,50.0,0.210497
0.1,0.5,20,87,0.0,-1.0,50.0,0.214501
0.1,0.5,20,88,0.0,-1.0,50.0,0.193503
0.1,0.5,20,89,0.0,-1.0,50.0,0.201584
0.1,0.5,20,90,0.0,-1.0,50.0,0.203412
0.1,0.5,20,91,0.0,-1.0,50.0,0.203001
0.1,0.5,20,92,0.0,-1.0,50.0,0.197498
0.1,0.5,20,93,0.0,-1.0,50.0,0.207501
0.1,0.5,20,94,0.0,-1.0,50.0,0.216998
0.1,0.5,20,95,0.0,-1.0,50.0,0.222501
0.1,0.5,20,96,0.0,-1.0,50.0,0.1935
0.1,0.5,20,97,0.0,-1.0,50.0,0.200999
0.1,0.5,20,98,0.0,-1.0,50.0,0.203
0.1,0.5,20,99,1.0,0.9,6.0,0.029501
0.1,0.5,100,0,1.0,0.9,6.0,0.039
0.1,0.5,100,1,1.0,0.9,6.0,0.038995
0.1,0.5,100,2,1.0,0.9,6.0,0.0415
0.1,0.5,100,3,1.0,0.9,6.0,0.0475
0.1,0.5,100,4,1.0,0.9,6.0,0.0405
0.1,0.5,100,5,1.0,0.9,6.0,0.039
0.1,0.5,100,6,1.0,0.9,6.0,0.0415
0.1,0.5,100,7,1.0,0.9,6.0,0.040502
0.1,0.5,100,8,1.0,0.9,6.0,0.039998
0.1,0.5,100,9,1.0,0.9,6.0,0.0365
0.1,0.5,100,10,1.0,0.9,6.0,0.036501
0.1,0.5,100,11,1.0,0.9,6.0,0.041501
0.1,0.5,100,12,1.0,0.9,6.0,0.042499
0.1,0.5,100,13,1.0,0.9,6.0,0.043501
0.1,0.5,100,14,1.0,0.9,6.0,0.039499
0.1,0.5,100,15,1.0,0.9,6.0,0.0445
0.1,0.5,100,16,1.0,0.9,6.0,0.0415
0.1,0.5,100,17,1.0,0.9,6.0,0.04
0.1,0.5,100,18,1.0,0.9,6.0,0.04
0.1,0.5,100,19,1.0,0.9,6.0,0.037501
0.1,0.5,100,20,1.0,0.9,6.0,0.034999
0.1,0.5,100,21,1.0,0.9,6.0,0.033501
0.1,0.5,100,22,1.0,0.9,6.0,0.0355
0.1,0.5,100,23,1.0,0.9,6.0,0.033499
0.1,0.5,100,24,1.0,0.9,6.0,0.035502
0.1,0.5,100,25,1.0,0.9,6.0,0.0365
0.1,0.5,100,26,1.0,0.9,6.0,0.036
0.1,0.5,100,27,1.0,0.9,6.0,0.0365
0.1,0.5,100,28,1.0,0.9,6.0,0.0405
0.1,0.5,100,29,1.0,0.9,6.0,0.042
0.1,0.5,100,30,1.0,0.9,6.0,0.037
0.1,0.5,100,31,1.0,0.9,6.0,0.038998
0.1,0.5,100,32,1.0,0.9,6.0,0.04
0.1,0.5,100,33,1.0,0.9,6.0,0.042002
0.1,0.5,100,34,1.0,0.9,6.0,0.036999
0.1,0.5,100,35,1.0,0.9,6.0,0.034001
0.1,0.5,100,36,1.0,0.9,6.0,0.0335
0.1,0.5,100,37,1.0,0.9,6.0,0.033499
0.1,0.5,100,38,1.0,0.9,6.0,0.033
0.1,0.5,100,39,1.0,0.9,6.0,0.0365
0.1,0.5,100,40,1.0,0.9,6.0,0.034
0.1,0.5,100,41,1.0,0.9,6.0,0.035999
0.1,0.5,100,42,1.0,0.9,6.0,0.036
0.1,0.5,100,43,1.0,0.9,6.0,0.0385
0.1,0.5,100,44,1.0,0.9,6.0,0.036
0.1,0.5,100,45,1.0,0.9,6.0,0.035499
0.1,0.5,100,46,1.0,0.9,6.0,0.034999
0.1,0.5,100,47,1.0,0.9,6.0,0.036
0.1,0.5,100,48,1.0,0.9,6.0,0.036503
0.1,0.5,100,49,1.0,0.9,6.0,0.034499
0.1,0.5,100,50,1.0,0.9,6.0,0.035498
0.1,0.5,100,51,1.0,0.9,6.0,0.0325
0.1,0.5,100,52,1.0,0.9,6.0,0.035999
0.1,0.5,100,53,1.0,0.9,6.0,0.036
0.1,0.5,100,54,1.0,0.9,6.0,0.037002
0.1,0.5,100,55,1.0,0.9,6.0,0.037
0.1,0.5,100,56,1.0,0.9,6.0,0.039499
0.1,0.5,100,57,1.0,0.9,6.0,0.036001
